dyad_id,negotiation_id,side_a,side_b,description,start_negotiations_year,start_negotiations_month,end_negotiations_year,end_negotiations_month,location_negotiations,bilateral_negotiations,mediated_negotiations,third_party,local_government,government,president,political_party,government_forces,police,armed_group,local_ngo,community_leaders,religious_leaders,traditional_leaders,local_committee,international_ngo,foreign_government,regional_organization,international_organization,peacekeeping,other,agreement,peace_agreement,ceasefire,agreement_name,day_agreement,month_agreement,year_agreement,best_fatality_estimate,active,low,none
5405,5405-27,Jukun,Tiv,"HD convened a peace meeting with representatives of the Tiv, Idoma, Igede, Agatu, Etulo, Jukun, Fulani, Igbo, Yoruba, Hausa communities in Makurdi in Benue State in early November 2019. Traditional leaders, religious leaders, civil society groups, and security agencies, and state officials were also involved in the peace meeting. This meeting was part of the ongoing mediation dialogue between the conflict parties in the region. Stakeholders stressed the need for peace, but no written agreement resulted from the meeting.",2019,11,2019,11,Nigeria,0,1,Centre for Humanitarian Dialogue (HD); traditional leaders; religious leaders; government forces; local government,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,167,1,0,0
5404,5404-1,Ijaw,Urhobo,"Newly elected President Olusegun Obasanjo met leaders of Ijaw, Itsekiri and Urhobo communities on 9 June 1999 in Abuja. He then visited Warri on 11 June 1999, and said committed to finding a solution to the turmoil. On the same day, the National Assembly of Nigeria set up a 12-person committee to investigate the Warri crisis.",1999,6,1999,6,Nigeria,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1
5404,5404-2,Ijaw,Urhobo,"Itsekiri, Ijaw and Urhobo representatives met for two days of closed deliberations on 16 and 17 June 1999 to discuss the Warri crisis mediated by Governor James Ibori in the Delta State capital Asaba. This only resulted in the postponement of the peace meeting a week later.",1999,6,1999,6,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1
5404,5404-3,Ijaw,Urhobo,"Negotiations between the three communities one week later, mediated by Governor James Ibori of Delta State, led to the signing of a ceasefire on 24 June 1999 in Asaba. The agreement was signed by Justice Franklin Atake for the Itsekiris, Chief Edwin Clark for the Ijaws and Chief Benjamin Okumagba for the Urhobos. ",1999,6,1999,6,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,24,6,1999,0,0,0,1
5404,5404-4,Ijaw,Urhobo,"In February 2003, in the run-up to Nigeria’s 2003 legislative and presidential elections, fighting broke out between the Ijaw, Itsekiri and Urhobo ethnic groups in the Niger Delta. The government sent more than 1,000 troops to the Niger Delta to contain the fighting. On 24 March 2003, James Ibori held an emergency meeting with the leaders of the three ethnic groups in conflict, the Ijaws, the Urhobo and the Itsekiri in Warri. No agreement was signed on this occasion.",2003,3,2003,3,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,0,1,0
5404,5404-5,Ijaw,Urhobo,"On 7 April 2003, President Obasanjo met with Urhobo, Itsekiri and Ijaw leaders in Abuja, along with the Independent National Electoral Commission (INEC), and security chiefs to further talk about peace solutions in Warri. At this meeting, the conflict parties reached a ceasefire agreement. Following this meeting, Obasanjo set up a committee tasked with resolving the Warri Crisis. This committee was headed by General Theophilus Y. Danjuma, who was the former Minister of Defense. ",2003,4,2003,4,Nigeria,0,1,President; government; government forces,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,7,4,2003,4,0,1,0
5404,5404-6,Ijaw,Urhobo,"On 28 August 2003, James Ibori, the Governor of Delta State, addressed the members of the Delta State Assembly and proposed a peace plan for the Warri crisis. The plan calls for each of the three warring ethnic groups, Ijaw, Itsekiri and Urhobo, to have its own local government area. While Ijaw and Urhobo leaders endorsed it, Itsekiri claimed the plan to be “illegal” and “unconstitutional” and expressed to not be satisfied with the plan.",2003,8,2003,8,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,0,1,0
5404,5404-7,Ijaw,Urhobo,"On 19 September 2003, Nigerian President Obasanjo attended a meeting with Ijaw, Urhobo, and Itsekiri leaders in Warri in order to promote reconciliation. The meeting was chaired by the state administrator, Colonel David Dungs, and the General Officer Commanding the 82nd Division of the Nigerian Army, Major General Felix Mojapero. The Ijaws and Urhobos deplored Itsekiri’s unjust domination of political power and supported Obori’s proposal to create local government areas. Itsekiri representatives once again rejected this proposal.",2003,9,2003,9,Nigeria,0,1,President; local government; government forces,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,0,1,0
5404,5404-8,Ijaw,Urhobo,"Governor James Ibori called a security meeting on 10 November 2003 in Warri to prevent a resurgence of crisis in Warri. State officials as well as representatives of the Ijaw, Urhobo and Itsekiri tribes took part in the discussion.",2003,11,2003,11,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,0,1,0
5404,5404-9,Ijaw,Urhobo,"In the end of November 2003, President Obasanjo set up a new committee to resolve the Warri crisis, headed by Delta State governor James Ibori. James Ibori subsequently mediated several negotiations between the Itsekiri, Urhobo and Ijaw leaders in late November 2003.",2003,11,2003,11,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,0,1,0
5404,5404-10,Ijaw,Urhobo,"Traditional rulers of the Ijaw, Itsekiri, and Urhobo participated in a traditional leaders’ forum in Ozoro on the weekend between 18 and 19 June 2005. This forum was aimed at minimizing the tensions between feuding ethnic groups. Ijaw Brigadier General (retired) Cletus Emein, retired Senator Francis Okpozo, and Itsekiri Chief Isaac Jemide led the meeting. The meeting resulted in a covenant that recognizes the need to build the capacities of different communities",2005,6,2005,6,Nigeria,0,1,community leaders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,19,6,2005,0,0,0,1
5403,5403-1,Ijaw,Ilaje,"In November 1998, Colonel Moses Fasanya conducted shuttle mediation between the tribal leaders in their respective Local Government Areas. Both sides expressed interest in finding a peaceful solution.",1998,11,1998,11,Nigeria,0,1,government forces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50,1,0,0
5403,5403-2,Ijaw,Ilaje,"The general chief of staff Admiral Akhigbe mediated between the conflict parties in Azure in mid-February 1999. The Ijaws expressed their wish for a local government during these negotiations. The Ijaw and Ilaje promised to establish a joint peace committee to move the reconciliation process forward during a round of negotiations in Akure on 4 August 1999. The conflict parties also agreed to a truce in the presence of federal security forces and the governor of Ondo State, Adebayo Adefarati.",1999,2,1999,2,Nigeria,0,1,government forces; local government,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,70,1,0,0
5403,5403-3,Ijaw,Ilaje,"In mid-August 1999, the two communities met with the Minister of Internal Affairs Chief Afolabi, who tried to negotiate an end to the clashes.",1999,8,1999,8,Nigeria,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,70,1,0,0
5403,5403-4,Ijaw,Ilaje,"On 30 September 1999, Deputy Governor Afolabi Iyanta mediated negotiations between the conflict parties in Akure.",1999,9,1999,9,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,70,1,0,0
5403,5403-5,Ijaw,Ilaje,A round of negotiations in Ajegunle in the Ajeromi/Ifelodun council of Lagos State led to the conclusion of a peace agreement on 3 November 1999. Governor Bola Ahmed Tinubu mediated these negotiations.,1999,11,1999,11,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,3,11,1999,70,1,0,0
5403,5403-6,Ijaw,Ilaje,"On 16 July 2003, the two conflict parties signed a peace agreement at a round of negotiations mediated by Ondo State governor Olusegun Agagu.",2003,7,2003,7,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,16,7,2003,0,0,0,1
5402,5402-1,Ife,Modakeke,"The conflict between communities from Ife and Modakeke, two cities in Osun State in the southeast of Nigeria, was centered on control over land and political power. The inhabitants of these cities share the same Yoruba ethnicity, but have different historical narratives and claims on political representation and influence. The citizens of Ife see the town of Modakeke as a recent settlement on already occupied land. Long-standing tensions between the two cities escalated into deadly clashes in August 1997, when the local government headquarters was relocated from Modakeke to Ife. Following the clashes, on 25 August 1997, the Osun State Council of Obas and Chiefs from both communities met in Oshogbo and established a seven-man committee to investigate the events. Directly after renewed violence, on 25 September 1997, the military governor of the state, Lieutenant-Colonel Anthony Obi, invited the leaders of the two communities to an emergency meeting at his headquarters in Oshogbo to end the fighting. However, no written agreement resulted from the meeting.",1997,9,1997,9,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,144,1,0,0
5402,5402-2,Ife,Modakeke,"The Ife and Modakeke leaders agreed to peace following negotiations in Ife on 10 November 1997. However, on the same day, new clashes erupted.",1997,11,1997,11,Nigeria,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,10,11,1997,144,1,0,0
5402,5402-3,Ife,Modakeke,"On 8 December 1997, tribal leaders met with military representatives to discuss how to end the fighting in Ife Town.",1997,12,1997,12,Nigeria,0,1,government forces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,144,1,0,0
5402,5402-4,Ife,Modakeke,"Negotiations between the Modakeke and Ife leaders, mediated by the state government (led by the administrator, Lt-Col Assan Ubi), led to the signing of a peace agreement in Oshogbo on 9 December 1997.",1997,12,1997,12,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,9,12,1997,144,1,0,0
5402,5402-5,Ife,Modakeke,"Negotiations between the ibale (traditional ruler) of Modakeke Chief Francis Adedoyin and the asiwaju of Ife Chief Orayemi led to the signing of another peace agreement on 15 December 1997. Colonel Ubi, Osun State administrator, mediated this accord.",1997,12,1997,12,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,15,12,1997,144,1,0,0
5402,5402-6,Ife,Modakeke,"In response to the resurgence of violence between the two communities in September 1998, the state administrator, Col Theophilus Bamigboye, met separately Modakeke and Ife communities for shuttle negotiations on 7 September 1998. At this occasion, both communities vowed to end hostilities. However, no written agreement was agreed uppon.",1998,9,1998,9,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,34,1,0,0
5402,5402-7,Ife,Modakeke,"On 14 September 1998, Oba Okunade Sijuade and Oba Francis Adedoyin, respectively the Ooni of Ife and the Ogunsua of Modakeke met again separately with Col. Theophilus Bamgboye to negotiate an end to the fighting. Both agreed to comitt to peace, but no written agreement was signed.",1998,9,1998,9,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,34,1,0,0
5402,5402-8,Ife,Modakeke,Negotiations led to the signing of another peace agreement in 1999.,1999,,1999,,Nigeria,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,,,1999,0,0,0,1
5402,5402-10,Ife,Modakeke,"The Governor of Osun State, Bisi Akande, met with the Modakeke traditional Monarch, Oba Francis Adedoyin, to ease tensions on 9 March 2000. However, violence conintued.",2000,3,2000,3,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,61,1,0,0
5402,5402-11,Ife,Modakeke,"On 17 March, the Ife and Modakeke leaders signed a peace agreement, after engaging in indirect negotiations mediated by the Osun Governor Bisi Akande in Oshogbo.",2000,3,2000,3,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,17,3,2000,61,1,0,0
5402,5402-12,Ife,Modakeke,"From 23 to 24 March, President Olusegun Obasanjo met with representatives of the Ife and Modakeke, as well as the Governor of Osun State, Bisi Akande and Commodore Olabode George to discuss lasting measures for peace. This led to the conclusion of a ceasefire agreement.",2000,3,2000,3,Nigeria,0,1,President; local government; government forces,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,24,3,2000,61,1,0,0
5402,5402-9,Ife,Modakeke,"Violence erupted again in the beginning of March 2000. In reaction to this, the Governor of Osun State, Bisi Akande, imposed a curfew on 7 March 2000. On that same day, on 7 March 2000, Frederic Fasheun and Beko Ransome-Kuti – two officials of the Odua People’s Congress (OPC), a pan-Yoruba organization – met with leaders of the conflict parties to negotiate a solution. The following day, the two tribes agreed to a temporary ceasefire that was set to last until 10 March.",2000,3,2000,3,Nigeria,0,1,community leaders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,8,3,2000,61,1,0,0
5402,5402-13,Ife,Modakeke,"On 14 April 2000, both sides reiterated their commitment to maintain peace at a peace meeting of the Olabode George committee – also known as the 27-man committee – in Oshogbo.",2000,4,2000,4,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,61,1,0,0
5402,5402-14,Ife,Modakeke,"On 27 May 2000, President Obasanjo mediated peace talks between the two feuding communities in Abuja, while violence erupted again in the cities of Modakeke and Ife. ",2000,5,2000,5,Nigeria,0,1,President,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,61,1,0,0
5402,5402-15,Ife,Modakeke,"Following the recommendation of the Olabode George committee, the Ooni of Ife, Oba Okunade Sijuade and the Ogunsua of Modakeke Chief Francis Orafidiya reached a peace agreement at another round of negotiations mediated by President Olusegun Obasanjo in Abuja on 21 June 2000. The agreement stipulated a ceasefire and a power-sharing mechanism ensuring proportional representation of the two cities on the regional council.",2000,6,2000,6,Nigeria,0,1,President,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,21,6,2000,61,1,0,0
5402,5402-16,Ife,Modakeke,"On 15 December 2000, after a two-day meeting with the country’s human rights panel, representatives of the two cities of Ife and Modakeke signed a “Memorandum of Understanding”, reiterating their commitment to peace. ",2000,12,2000,12,Nigeria,0,1,local government; government,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Memorandum of Understanding,15,12,2000,61,1,0,0
5402,5402-17,Ife,Modakeke,"Negotiations between Modakeke Chief Francis Adedoyin and the asiwaju of Ife Chief Orayemi, mediated by Prince Olagunsoye Oyinlola, took place on 6 February 2009. The talks resulted in Adedoyin being recognized as the Oba of Ifeland on 8 February. Furthermore, the agreement provided for the establishment of a unique local council that would be based in Modakeke. The agreement was concluded between the Osun State Government, the Ooni of Ife, the Oba Okunade Sijuwade, the Olubuse II and the Ogunsua of Modakeke, Francis Adedoyin.",2009,2,2009,2,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,8,2,2009,0,0,0,1
5400,5400-1,"Afisare, Anaguta, Birom","Fulani, Hausa","In September 2001, clashes erupted in direct response to a dispute over a recent political appointment. Armed fighting led to several thousand deaths. A 10-man commission – referred to as the Niki Tobi Judicial Inquiry Commission – led by Joshua Dariye was set up to investigate the conflict. This commission subsequently mediated between the conflict parties at a peace conference. The Afisare, Anagura, and Birom agreed to the conclusion of a peace agreement, but the Hausa and the Fulani refused to sign it.",2001,9,2001,9,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1000,1,0,0
