conflict_id,dyad_id,negotiation_id,side_a,side_b,description,location_negotiations,start_negotiations_year,start_negotiations_month,end_negotiations_year,end_negotiations_month,third_party,local_ngo,international_ngo,regional_organization,un,foreign_government,individual,national_committee,language_organization,other,bilateral_negotiations,mediated_negotiations,agreement,peace_agreement,ceasefire,agreement_name,date_agreement_year,date_agreement_month,date_agreement_day,best_fatality_estimate,active,low,none
341,762,762-1,Liberia,MODEL,"In 2003, the Movement for Democracy in Liberia (MODEL) took up arms against the Government of Liberia. MODEL emerged as a splinter group from LURD and was first led by Thomas Nimely and later by Benjamin Taylor. MODEL had not participated in the peace talks in Sierra Leone in early 2003, but did participate in negotiations taking place in Akosombo and Accra between 4 June and 18 August. General Abdulsalami Abubakar, former Head of State of Nigeria, acted as the chief mediator at these talks. Abubakar, appointed by ECOWAS, had been chosen to mediate by the Charles Taylor and the LURD leadership earlier in 2003. The conflict parties started negotiations on 12 June in order to conclude a ceasefire agreement in preparation for negotiations on a political solution to the conflict. A ceasefire agreement was concluded on 17 June 2003.",Ghana,2003,6,2003,6,ECOWAS; Ghana; Nigeria,0,0,1,0,1,0,0,0,0,0,1,1,0,1,Ceasefire,2003,6,17,76,1,0,0
341,762,762-2,Liberia,MODEL,"In 2003, the Movement for Democracy in Liberia (MODEL) took up arms against the Government of Liberia. MODEL emerged as a splinter group from LURD and was first led by Thomas Nimely and later by Benjamin Taylor. MODEL had not participated in the peace talks in Sierra Leone in early 2003, but did participate in negotiations taking place in Akosombo and Accra between 4 June and 18 August. General Abdulsalami Abubakar, former Head of State of Nigeria, acted as the chief mediator at these talks. Abubakar, appointed by ECOWAS, had been chosen to mediate by the Charles Taylor and the LURD leadership earlier in 2003. On 18 August 2003, the Accra Agreement was signed.",Ghana,2003,8,2003,8,ECOWAS; Ghana; Nigeria,0,0,1,0,1,0,0,0,0,0,1,1,1,0,Accra Agreement ,2003,8,18,76,1,0,0
341,762,762-3,Liberia,MODEL,"In 2003, the Movement for Democracy in Liberia (MODEL) took up arms against the Government of Liberia. MODEL emerged as a splinter group from LURD and was first led by Thomas Nimely and later by Benjamin Taylor. MODEL had not participated in the peace talks in Sierra Leone in early 2003, but did participate in negotiations taking place in Akosombo and Accra between 4 June and 18 August. General Abdulsalami Abubakar, former Head of State of Nigeria, acted as the chief mediator at these talks. Abubakar, appointed by ECOWAS, had been chosen to mediate by the Charles Taylor and the LURD leadership earlier in 2003. In follow-up negotiations mediated by ECOWAS in November, the Government of Liberia, MODEL, and LURD signed a disarmament agreement on 3 November 2003. ",,2003,11,2003,11,ECOWAS; Ghana; Nigeria,0,0,1,0,1,0,0,0,0,0,1,1,1,0,Disarmament agreement,2003,11,3,76,1,0,0
341,762,762-4,Liberia,MODEL,General Abubakar returned to Liberia in beginning of June 2004 for negotiations between the signatories of the the Accra Agreement. He helped with interpreting the agreement concerning issues such as appointment of junior ministers and the central bank.,Liberia ,2004,6,2004,6,ECOWAS; Ghana; Nigeria,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
341,762,762-5,Liberia,MODEL,"In late July, talks were to be held in Accra to review the Accra Agreement.",Ghana,2004,7,2004,7,ECOWAS; Ghana; Nigeria,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
345,766,766-1,South Africa,ANC,"An informal meeting between ANC representatives and a delegation of South African lawyers was held in early February 1989, in which the parties discussed the possibility of official negotiations. ",,1989,2,1989,2,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,1
345,766,766-2,South Africa,ANC,"In July 1989, outgoing President Botha met with the imprisoned ANC leader Nelson Mandela in what was described as a non-political meeting, but which in reality can be seen as a round of pre-negotiations.",,1989,7,1989,7,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,1
345,766,766-3,South Africa,ANC,"In August 1989, Frederik Willem de Klerk succeeded Botha as President of South Africa, after which de Klerk immediately embraced a position more conducive to negotiations and recognised the ANC as a prospective negotiation partner. De Klerk invited the ANC to a “procces of dialogue and negotiations “on the condition that the ANC committed “itself to the pursuit of peaceful solutions.”  In September 1989, a secret meeting took place in Switzerland between two officials of the South African National Intelligence Service and two ANC officials, Thabo Mbeki and Jacob Zuma, in which the conflict parties assessed their positions.",Switzerland,1989,9,1989,9,Switzerland,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
345,766,766-4,South Africa,ANC,"In December 1989, de Klerk met with Mandela in another round of pre-negotiations to discuss the possibility for negotiations.",,1989,12,1989,12,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,1
345,766,766-5,South Africa,ANC,"In February 1990, ANC officials and the officials within South Africa’s National Intelligence Service met for negotiations in Switzerland to prepare for the official talks.",Switzerland,1990,2,1990,2,Switzerland,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
345,766,766-6,South Africa,ANC,Another such round of pre-negotiations in Switzerland took place in early March 1990.,Switzerland,1990,3,1990,3,Switzerland,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
345,766,766-7,South Africa,ANC,"The first substantive negotiations between the ANC and the government took place in Cape Town between 2 and 4 May 1990. At the end of the meeting, the parties signed a joint declaration of intent to end violence and begin negotiations. This declaration was referred to as the Groote Schuur Minute.",South Africa,1990,5,1990,5,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Groote Schuur Minut,1990,5,4,0,0,0,1
345,766,766-8,South Africa,ANC,Another round of negotiations in September 1990 led to the signing of the Pretoria Minute on September 1990. The Pretoria Minute stipulated an end to the use of violence by the ANC its military wing Umkhonto we Sizwe and also stipulated an end to the state of emergency.,,1990,9,1990,9,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Pretoria Minute ,1990,9,1,0,0,0,1
345,766,766-9,South Africa,ANC,"During negotiations in January 1991, the ANC leadership presented a proposal for an all-party congress which would be tasked with negotiating and drafting a new constitution. This was a major concession, as the ANC had up to this point maintained that the constitution should be drafted by an assembly appointed through democratic elections. This concession paved the way for a round of negotiations in September that led to the signing of the National Peace Accord on 14 September 1991. This agreement was signed by representatives of twenty-seven political organisations and the government and prepared the way for the all-party congress, named the Convention for a Democratic South Africa (CODESA). ",,1991,1,1991,9,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,1
345,766,766-10,South Africa,ANC,"The CODESA began on 20 December 1991. Delegates of nineteen political groups engaged in negotiations and aimed to draft an interim constitution at this conference, which resulted in the signing of a declaration of intent that outlined the basic principles of the future constitution. ",,1991,12,1991,12,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,1
345,766,766-11,South Africa,ANC,"Negotiations within the framework of CODESA resumed in May 1992. Yet, following a massacre of ANC supporters in the Boipatong Township near Johannesburg in June 1992, talks collapsed. As a response to this crisis, the UN Secretary-General dispatched Cyrus Vance as his Special Representative to prevent the talks from going off track. Vance consulted separately with the parties, but did not mediate any direct negotiations between them. In addition, Vance’s efforts led to the deployment of an UN observer mission which eventually grew to about 3,000 observers. ",,1992,5,1992,6,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,0,1
345,766,766-12,South Africa,ANC,"Attempts to resume negotiations were initially rejected by the ANC, but in Cyril Ramaphosa and Roelf Meyer, the chief negotiators for the ANC and the Government, of South Africa respectively, conducted negotiations in September 1992. No international third party was involved in these negotiations. These talks culminated in the Record of Understanding signed by Nelson Mandela and de Klerk on 26 September 1992.  The document was replaced by the final constitution, adopted by the democratically elected national assembly, on 18 December 1996.",,1992,9,1992,9,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Record of Understanding,1992,9,26,0,0,0,1
372,800,800-1,Mali,MPA,"The Algerian government called for a ceasefire and invited the Government of Mali, the MPA and another rebel group, the Tuareg group Front islamique arabe de l’Azaouad (FIAA) (English: Islamic Arab Front of Azawad), to negotiate to find a peaceful solution to the crisis. Negotiations, mediated by Algeria, on 5 and 6 January 1991 led to the conclusion of the Tamanrasset Agreement. The Minister of Interior Department of Algeria acted as the chief mediator at these negotiations. ",Algeria,1991,1,1991,1,Algeria,0,0,0,0,1,0,0,0,0,0,1,1,1,0,Tamanrasset Agreement,1991,1,6,0,0,0,1
372,800,800-2,Mali,MPA,"Two other rounds of talks mediated by Algeria were held in January and March 1992 respectively. At these negotiations, the Azawad Unified Movements and Fronts (MFUA), which was a newly formed umbrella-organization for the MPA, the FIAA and several other smaller rebel groups, negotiated on behalf of the MPA. ",Algeria,1992,1,1992,1,Algeria,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
372,800,800-3,Mali,MPA,"Two other rounds of talks mediated by Algeria were held in January and March 1992 respectively. At these negotiations, the Azawad Unified Movements and Fronts (MFUA), which was a newly formed umbrella-organization for the MPA, the FIAA and several other smaller rebel groups, negotiated on behalf of the MPA. ",Algeria,1992,3,1992,3,Algeria,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
372,800,800-4,Mali,MPA,"Another round of negotiations in April 1992 led to the signing of the National Pact on 11 April 1992. Ahmed Baba Miske, a representative from Mauritania, and Edgar Pisani, a representative from France, also played a role in the mediation leading up to the National Pact.",Mali,1992,4,1992,4,Algeria; France; Mauritania,0,0,0,0,1,0,0,0,0,0,1,1,1,0,National Pact,1992,4,11,0,0,0,1
372,800,800-5,Mali,MPA,"In 1994, Algeria mediated three rounds of negotiations between the Government of Mali on the one side and the MPA and the FIAA on the other side. The first round of negotiations mediated by Algeria in 1994 was held in Tamanrasset in April. ",Algeria,1994,4,1994,4,Algeria,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
372,800,800-6,Mali,MPA,The second round of negotiations mediated by Algeria in 1994 was held in Algiers in May.,Algeria,1994,5,1994,5,Algeria,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
372,800,800-7,Mali,MPA,"The third round of negotiations mediated by Algeria in 1994 was held in Tamanrasset in June. Instead of concluding a new peace agreement, Algeria offered to implement the 1992 National Pact peace agreement. Although negotiations took place throughout 1994, the role of Algeria as mediator in the conflict was officially confirmed at the Bamako Conference taking place in August 1994, which was attended by Algeria, Mali, Mauritania, Burkina Faso, Libya and Niger. The final document produced at this conference makes provision for security measures along the border and greater coordination among the countries of the region, but also stressed that Algeria is playing the role of mediator in the Tuareg conflict.",Algeria,1994,6,1994,6,Algeria,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,1
372,801,801-1,Mali,FIAA,"The Algerian government called for a ceasefire and invited the Government of Mali, the FIAA and another rebel group, the Mouvement populaire de l’Azaouad (MPA) (English: Azawad People’s Movement), to negotiate to find a peaceful solution to the crisis. Negotiations, mediated by Algeria, on 5 and 6 January 1991 led to the conclusion of the Tamanrasset Agreement. The Minister of Interior Department of Algeria acted as the chief mediator at these negotiations. ",Algeria,1991,1,1991,1,Algeria,0,0,0,0,1,0,0,0,0,0,1,1,1,0,Tamanrasset Agreement,1991,1,6,12,0,1,0
372,801,801-2,Mali,FIAA,"Another round of negotiations in April 1992 led to the signing of the National Pact on 11 April 1992. Ahmed Baba Miske, a representative from Mauritania, and Edgar Pisani, a representative from France, also played a role in the mediation leading up to the National Pact.",Mali,1992,4,1992,4,Algeria; France; Mauritania; Niger,0,0,0,0,1,0,0,0,0,0,1,1,1,0,National Pact,1992,4,11,0,0,0,1
372,801,801-3,Mali,FIAA,"In 1994, Algeria mediated three rounds of negotiations between the Government of Mali on the one side and the MPA and the FIAA on the other side. The first round of negotiations was held in Tamanrasset in April, the second round of negotiations was held in Algiers in May, and the third round of negotiations was held in Tamanrasset in June. Instead of concluding a new peace agreement, Algeria offered to implement the 1992 National Pact peace agreement. These negotiations did not end armed fighting. In fact, the armed conflict between FIAA exceeded 25 battle-related deaths for the first time on 4 October 1994, when an army patrol based at Niafounke was attacked by FIAA fighters.  ",Algeria,1994,4,1994,4,Algeria,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,106,1,0,0
